""	"output_series_d18O"	"output_series_d13C"
-58.67	0.5151423048	1.9547438383
-58.665	0.5151423048	1.9547438383
-58.66	0.583209323	2.0540000613
-58.655	0.583209323	2.0540000613
-58.65	0.583209323	2.0540000613
-58.645	0.583209323	2.0540000613
-58.64	0.583209323	2.0540000613
-58.635	0.583209323	2.0540000613
-58.63	0.583209323	2.0540000613
-58.625	0.583209323	2.0540000613
-58.62	0.583209323	2.0540000613
-58.615	0.583209323	2.0540000613
-58.61	0.583209323	2.0540000613
-58.605	0.583209323	2.0540000613
-58.6	0.6954934777	2.1504373392
-58.595	0.7045299772	2.1551283002
-58.59	0.6827096861	2.1141819887
-58.585	0.731320988	2.1753151955
-58.58	0.7707124318	2.2256162907
-58.575	0.7707124318	2.2256162907
-58.57	0.7497400147	2.2038437852
-58.565	0.7239048047	2.1805467037
-58.56	0.6889902351	2.1417096959
-58.555	0.6530455916	2.1011255
-58.55	0.655822025	2.1155019218
-58.545	0.6901892832	2.1686104186
-58.54	0.7629202808	2.287097818
-58.535	0.7629202808	2.287097818
-58.53	0.7258147089	2.2438800777
-58.525	0.7258147089	2.2438800777
-58.52	0.7850018958	2.3200844908
-58.515	0.7753917098	2.3097333987
-58.51	0.6617552313	2.183352299
-58.505	0.5722049803	2.0766952996
-58.5	0.4889195622	2.0011480996
-58.495	0.4766304388	1.9757861727
-58.49	0.4845029297	1.9829376746
-58.485	0.4490670882	1.9263440867
-58.48	0.3917514827	1.8604839565
-58.475	0.4255386489	1.9152302208
-58.47	0.4446549219	1.9434714433
-58.465	0.4446549219	1.9434714433
-58.46	0.4539664351	1.9570782766
-58.455	0.49182552	2.0383402135
-58.45	0.5550530271	2.0991321398
-58.445	0.5874521606	2.1248374877
-58.44	0.6179425434	2.1734381486
-58.435	0.6218220313	2.1980136016
-58.43	0.6589375855	2.2527369112
-58.425	0.6997827799	2.2623653065
-58.42	0.6966722496	2.2101895153
-58.415	0.6637888865	2.1287020773
-58.41	0.6684199979	2.0929408422
-58.405	0.6684199979	2.0929408422
-58.4	0.6713082645	1.9816288962
-58.395	0.6713082645	1.9816288962
-58.39	0.6600063449	1.9099277717
-58.385	0.7006518024	1.924024662
-58.38	0.7006518024	1.924024662
-58.375	0.7579814382	1.9581198054
-58.37	0.7314932676	1.8932160669
-58.365	0.7314932676	1.8932160669
-58.36	0.7582248057	1.8815900189
-58.355	0.7273446568	1.8420450733
-58.35	0.7273446568	1.8420450733
-58.345	0.7636213954	1.9179325154
-58.34	0.7636213954	1.9179325154
-58.335	0.7636213954	1.9179325154
-58.33	0.7624133469	1.9882920073
-58.325	0.7586771042	2.0102712595
-58.32	0.7404944996	2.0142174717
-58.315	0.7404944996	2.0142174717
-58.31	0.7404944996	2.0142174717
-58.305	0.6973502088	2.0374225865
-58.3	0.6973502088	2.0374225865
-58.295	0.6973502088	2.0374225865
-58.29	0.6973502088	2.0374225865
-58.285	0.6226267218	2.0193245286
-58.28	0.6226267218	2.0193245286
-58.275	0.6281427401	2.023674123
-58.27	0.5979048092	1.9543129734
-58.265	0.560254216	1.8934133091
-58.26	0.560254216	1.8934133091
-58.255	0.6363832693	1.9158491087
-58.25	0.6507446812	1.9121242442
-58.245	0.6609658265	1.9186618548
-58.24	0.6609658265	1.9186618548
-58.235	0.6789202108	1.9199120123
-58.23	0.6789202108	1.9199120123
-58.225	0.7027983955	1.9587590891
-58.22	0.6881184554	1.9526444793
-58.215	0.6640243334	1.9226194059
-58.21	0.6785482761	1.9684729863
-58.205	0.6840755155	1.9899908032
-58.2	0.6428394465	1.9623377541
-58.195	0.5348226535	1.8347963521
-58.19	0.5562142214	1.8676612139
-58.185	0.5697641092	1.8840364736
-58.18	0.5664817133	1.8551443393
-58.175	0.5664817133	1.8551443393
-58.17	0.5664817133	1.8551443393
-58.165	0.3242423921	1.5908693725
-58.16	0.3242423921	1.5908693725
-58.155	0.3242423921	1.5908693725
-58.15	0.443089876	1.7615675836
-58.145	0.5090483835	1.8971674742
-58.14	0.5090483835	1.8971674742
-58.135	0.5090483835	1.8971674742
-58.13	0.4295535323	1.9333116201
-58.125	0.3753294631	1.8971212434
-58.12	0.34531968	1.8987962954
-58.115	0.3385217454	1.916743205
-58.11	0.3102544071	1.9220345991
-58.105	0.2743994196	1.9078674646
-58.1	0.2743994196	1.9078674646
-58.095	0.3658943295	2.1229646961
-58.09	0.4113689064	2.2378063222
-58.085	0.4214662899	2.3063442566
-58.08	0.4214662899	2.3063442566
-58.075	0.4538158751	2.4280141939
-58.07	0.4179983708	2.4166342908
-58.065	0.3561157245	2.3703892077
-58.06	0.2944891709	2.3096830686
-58.055	0.3059350474	2.3287102334
-58.05	0.2871062632	2.3106906691
-58.045	0.2871062632	2.3106906691
-58.04	0.2315937654	2.2435741108
-58.035	0.2315937654	2.2435741108
-58.03	0.351970578	2.3811317178
-58.025	0.351970578	2.3811317178
-58.02	0.2376648995	2.2388423585
-58.015	0.1789648914	2.1581805538
-58.01	0.1789648914	2.1581805538
-58.005	0.1940418678	2.1446006057
-58	0.2539125793	2.201461299
-57.995	0.2814531463	2.2196949088
-57.99	0.354644707	2.2837267081
-57.985	0.4054307568	2.3195794874
-57.98	0.4362074554	2.3437814118
-57.975	0.4331810569	2.3258306418
-57.97	0.4060032189	2.2737827973
-57.965	0.3989540245	2.2475097314
-57.96	0.437503972	2.2705690311
-57.955	0.4752572327	2.3000159746
-57.95	0.4862198834	2.2951754333
-57.945	0.4965004379	2.3029392246
-57.94	0.4925432333	2.3022383852
-57.935	0.4266414002	2.2400209431
-57.93	0.4378875404	2.270939267
-57.925	0.4311387603	2.2728442201
-57.92	0.4384613727	2.2915452671
-57.915	0.3949112068	2.2382755827
-57.91	0.3671098863	2.2185689453
-57.905	0.3826357698	2.2534648595
-57.9	0.3871667062	2.2695197009
-57.895	0.4168293764	2.3214973511
-57.89	0.4177469377	2.3288006277
-57.885	0.3907627093	2.2963313534
-57.88	0.3907905465	2.3071360743
-57.875	0.3715503167	2.2927272487
-57.87	0.3540533007	2.2632383638
-57.865	0.3531791544	2.2405714724
-57.86	0.3555562794	2.2492620313
-57.855	0.3881572826	2.2967109084
-57.85	0.38386056	2.2939631715
-57.845	0.3853789918	2.2995479792
-57.84	0.362006348	2.2660102188
-57.835	0.4015626266	2.3322962222
-57.83	0.4151112163	2.3657372351
-57.825	0.3856732649	2.3244369154
-57.82	0.3630086137	2.290148498
-57.815	0.399481828	2.3484003267
-57.81	0.4100324844	2.3550809231
-57.805	0.4082815167	2.343747772
-57.8	0.4055384119	2.3305768319
-57.795	0.4094676	2.3195509289
-57.79	0.3926726839	2.2890376159
-57.785	0.349663875	2.2343396704
-57.78	0.349663875	2.2343396704
-57.775	0.349663875	2.2343396704
-57.77	0.349663875	2.2343396704
-57.765	0.349663875	2.2343396704
-57.76	0.349663875	2.2343396704
-57.755	0.349663875	2.2343396704
-57.75	0.349663875	2.2343396704
-57.745	0.3058852338	2.1692198845
-57.74	0.2996179647	2.1616925388
-57.735	0.2625107632	2.1194269678
-57.73	0.1303962185	1.9517566923
-57.725	0.1030853459	1.9131738738
-57.72	0.148015611	1.9697392557
-57.715	0.1716176756	2.0012639185
-57.71	0.2442069349	2.0936530017
-57.705	0.2442069349	2.0936530017
-57.7	0.2442069349	2.0936530017
-57.695	0.2442069349	2.0936530017
-57.69	0.2595853357	2.10257032
-57.685	0.2595853357	2.10257032
-57.68	0.2429055334	2.1210321808
-57.675	0.2717566573	2.152402519
-57.67	0.259885179	2.1311161973
-57.665	0.1790872357	2.0173879504
-57.66	0.1701761843	2.001367178
-57.655	0.1764351142	2.0097482065
-57.65	0.184767026	2.0101473363
-57.645	0.1616981948	1.9770982348
-57.64	0.1884602838	2.0019985633
-57.635	0.2313515461	2.0429229797
-57.63	0.2777095278	2.0917640561
-57.625	0.2566033322	2.0471298392
-57.62	0.2477195364	2.0386365411
-57.615	0.2593076852	2.0723834162
-57.61	0.2275284011	2.0556638739
-57.605	0.2275284011	2.0556638739
-57.6	0.2489031317	2.1109025189
-57.595	0.2912929596	2.1736189222
-57.59	0.271349232	2.1635794214
-57.585	0.268168427	2.1593236678
-57.58	0.1778951475	2.0427222758
-57.575	0.2308565157	2.1186722648
-57.57	0.2530385721	2.1311620419
-57.565	0.2683731103	2.1314006568
-57.56	0.2949888908	2.1742584908
-57.555	0.3111619537	2.2032187129
-57.55	0.235854887	2.1100838798
-57.545	0.2519001647	2.1223352791
-57.54	0.2830778037	2.1526945712
-57.535	0.2855197665	2.1437582432
-57.53	0.2274796395	2.0467693214
-57.525	0.2100194274	2.0171697596
-57.52	0.2488719801	2.0610443648
-57.515	0.2488719801	2.0610443648
-57.51	0.2371371746	2.0089577861
-57.505	0.2371371746	2.0089577861
-57.5	0.2958693932	2.079525942
-57.495	0.3155893543	2.0971898088
-57.49	0.3204598629	2.0952429959
-57.485	0.3190956313	2.0935910162
-57.48	0.3525634831	2.1425372313
-57.475	0.3530488677	2.143397107
-57.47	0.3237348988	2.111684851
-57.465	0.2856724729	2.0719770267
-57.46	0.3134098479	2.1416081902
-57.455	0.3292360348	2.1772054637
-57.45	0.3116599336	2.1703000638
-57.445	0.3172149286	2.1794036317
-57.44	0.3165662848	2.1744300197
-57.435	0.3445258714	2.2159647699
-57.43	0.3555912616	2.2347518722
-57.425	0.3453343773	2.2201779911
-57.42	0.2829816106	2.1373321288
-57.415	0.3007471338	2.1690724386
-57.41	0.3200022365	2.1912351023
-57.405	0.3324031643	2.2167979681
-57.4	0.3624193071	2.256440718
-57.395	0.3595386564	2.2461402267
-57.39	0.3505642752	2.2252238801
-57.385	0.32690941	2.1634997681
-57.38	0.2728522286	2.0582678291
-57.375	0.2559879923	2.0174544524
-57.37	0.2507977747	1.9863688575
-57.365	0.2221224019	1.9252100367
-57.36	0.1215681119	1.7689576243
-57.355	0.1215681119	1.7689576243
-57.35	0.1594853571	1.7775171609
-57.345	0.1855857185	1.7980076719
-57.34	0.1352856688	1.7278891732
-57.335	0.131751969	1.7286410775
-57.33	0.1626219495	1.783725186
-57.325	0.1605789015	1.7987445374
-57.32	0.1759684669	1.8333768196
-57.315	0.1830799122	1.8545307452
-57.31	0.1946954795	1.8807064377
-57.305	0.2394284487	1.9303916618
-57.3	0.2712670946	1.9675937291
-57.295	0.269057492	1.9728187093
-57.29	0.2479529462	1.9392219112
-57.285	0.2995320417	1.9956400766
-57.28	0.3073066473	1.9805713415
-57.275	0.3069248216	1.957517622
-57.27	0.2404183826	1.8416460043
-57.265	0.1704740483	1.7248751473
-57.26	0.1258556569	1.6508023201
-57.255	0.1258556569	1.6508023201
-57.25	0.1258556569	1.6508023201
-57.245	0.0851340983	1.5734264378
-57.24	0.0298677813	1.4821100053
-57.235	0.0631547789	1.5166562543
-57.23	0.141033729	1.6082457718
-57.225	0.119605024	1.5964039829
-57.22	0.0639996715	1.5452274924
-57.215	0.2036026614	1.7496195753
-57.21	0.2471256296	1.8290918883
-57.205	0.2387965054	1.8487368598
-57.2	0.2209169952	1.8533934049
-57.195	0.2451678661	1.9031337114
-57.19	0.2908851953	1.9661506204
-57.185	0.3313585518	2.0213326216
-57.18	0.322329135	2.0221606933
-57.175	0.3043263448	1.9874406597
-57.17	0.3321906232	2.0211840741
-57.165	0.3512300377	2.0314637265
-57.16	0.31216532	1.9673391266
-57.155	0.2609401669	1.8693546443
-57.15	0.2614635653	1.8301407679
-57.145	0.2478249419	1.7714104708
-57.14	0.2216986306	1.6971970259
-57.135	0.2763948741	1.7174058773
-57.13	0.3531553999	1.8138438957
-57.125	0.3820235725	1.8756143678
-57.12	0.3675480757	1.8809574699
-57.115	0.350360468	1.863732749
-57.11	0.4367371183	1.9491456578
-57.105	0.4854637068	2.0105939653
-57.1	0.482387164	1.9957997916
-57.095	0.4887334548	1.9943566106
-57.09	0.5071439486	2.0134551273
-57.085	0.5327134813	2.0611246425
-57.08	0.547741275	2.1150864719
-57.075	0.5148764814	2.0922022045
-57.07	0.4737668577	2.0531451358
-57.065	0.4560661118	2.047315405
-57.06	0.4947546318	2.1214415605
-57.055	0.4852956463	2.1222051973
-57.05	0.4521193135	2.0823031592
-57.045	0.4405553558	2.1000471899
-57.04	0.4737922341	2.1592295953
-57.035	0.4025206917	2.0935389438
-57.03	0.3322624677	2.0328539839
-57.025	0.3276433027	2.0682039905
-57.02	0.3164659949	2.0662860068
-57.015	0.3119247915	2.0642363551
-57.01	0.3118890052	2.0744871415
-57.005	0.31371039	2.0671169979
-57	0.3119856486	2.0474740381
-56.995	0.2823233261	1.9897272316
-56.99	0.2823233261	1.9897272316
-56.985	0.2879882902	1.9912838564
-56.98	0.3069947611	2.0087470028
-56.975	0.245054704	1.90247358
-56.97	0.1537898486	1.7514783852
-56.965	0.1119293788	1.686137416
-56.96	0.1347793213	1.7025583472
-56.955	0.1474370724	1.7149407739
-56.95	0.1225006698	1.6668296604
-56.945	0.195532081	1.7586189559
-56.94	0.2812232325	1.8787072201
-56.935	0.2180177329	1.7800033108
-56.93	0.1902126605	1.7356012614
-56.925	0.2189862106	1.7669458313
-56.92	0.2535893214	1.8076969595
-56.915	0.256456091	1.820249354
-56.91	0.2379343862	1.806668863
-56.905	0.1995254422	1.769923919
-56.9	0.2204765332	1.7935310108
-56.895	0.2669770644	1.8569834783
-56.89	0.2455331262	1.8239327777
-56.885	0.1514292208	1.6903836421
-56.88	0.0974345221	1.6233691423
-56.875	0.091914592	1.6244453259
-56.87	0.1410120798	1.6694993871
-56.865	0.0741372112	1.5588303457
-56.86	0.0246005797	1.4706874842
-56.855	0.0846465204	1.5540896281
-56.85	0.0366516354	1.4941475152
-56.845	-0.0197759474	1.4250334014
-56.84	-0.0586037522	1.3882830621
-56.835	0.0233849334	1.5104885249
-56.83	0.0829773812	1.6182166574
-56.825	0.0829773812	1.6182166574
-56.82	0.0829773812	1.6182166574
-56.815	0.1422211119	1.7417691204
-56.81	0.1832808113	1.8083214471
-56.805	0.1461396482	1.7780640643
-56.8	0.1705460274	1.8389106177
-56.795	0.13982071	1.8037747365
-56.79	0.1457612004	1.8061239942
-56.785	0.1789282531	1.8307474016
-56.78	0.1640003513	1.7894585723
-56.775	0.1294107741	1.7170969052
-56.77	0.1610485974	1.7195691296
-56.765	0.1431333609	1.6598125684
-56.76	0.1777831265	1.6642490703
-56.755	0.1353533256	1.581212428
-56.75	0.1278941653	1.5521782953
-56.745	0.1710655316	1.600015427
-56.74	0.185625487	1.6243220634
-56.735	0.1577943682	1.6068816479
-56.73	0.1662326102	1.6342248213
-56.725	0.2093066141	1.7172119113
-56.72	0.2314267382	1.7670302341
-56.715	0.2282925162	1.7748720573
-56.71	0.2605285897	1.8265013958
-56.705	0.305084722	1.8879095399
-56.7	0.3011050974	1.8821259118
-56.695	0.2867089098	1.8753675537
-56.69	0.2409718857	1.8223804186
-56.685	0.2749782909	1.8691123709
-56.68	0.2593040022	1.8470139161
-56.675	0.2116700855	1.7886388115
-56.67	0.2361402985	1.8299232604
-56.665	0.2455015571	1.8358202392
-56.66	0.2011285292	1.7584164051
-56.655	0.1845643047	1.7492275779
-56.65	0.1999221034	1.7921032344
-56.645	0.2082894297	1.8103189979
-56.64	0.193547294	1.795335005
-56.635	0.195140917	1.803749339
-56.63	0.2158758971	1.8138028106
-56.625	0.2264323325	1.8129325517
-56.62	0.2424377369	1.8234484115
-56.615	0.2633153169	1.8372807459
-56.61	0.2753244752	1.8402881481
-56.605	0.234484842	1.7611344504
-56.6	0.2510254322	1.7608850731
-56.595	0.2429117333	1.7369227437
-56.59	0.2107650008	1.6786867719
-56.585	0.2130764868	1.6665060876
-56.58	0.2009735726	1.6387570255
-56.575	0.2010573818	1.6238561732
-56.57	0.1985336355	1.6217871739
-56.565	0.189833216	1.6197429621
-56.56	0.2015927573	1.6471657503
-56.555	0.2040627728	1.6550612147
-56.55	0.2183890389	1.6766504026
-56.545	0.2246680538	1.6818696301
-56.54	0.2476043648	1.7059452184
-56.535	0.2384057356	1.6955821363
-56.53	0.2465408579	1.704920238
-56.525	0.2427784282	1.6890827304
-56.52	0.2308969608	1.6645930275
-56.515	0.2082436111	1.6239806871
-56.51	0.225657519	1.6354380181
-56.505	0.2396235854	1.6413247404
-56.5	0.2357072029	1.626292368
-56.495	0.2112366157	1.5772714138
-56.49	0.0948574398	1.3908943455
-56.485	0.0948574398	1.3908943455
-56.48	0.0398015669	1.2855958034
-56.475	0.0580208371	1.2984286983
-56.47	0.10051702	1.3440495793
-56.465	0.0953843639	1.340425042
-56.46	0.0302308995	1.2520620473
-56.455	0.0580411087	1.2869466527
-56.45	0.0847142927	1.3302029614
-56.445	0.1192285918	1.3762732964
-56.44	0.1386771288	1.4103128067
-56.435	0.1206061555	1.3954834581
-56.43	0.1315840833	1.4158320093
-56.425	0.138474428	1.4369447542
-56.42	0.1408187763	1.4383856409
-56.415	0.1280923446	1.4255719643
-56.41	0.1424604063	1.4578419709
-56.405	0.1133401209	1.4218971732
-56.4	0.1133401209	1.4218971732
-56.395	0.1456685653	1.4555329807
-56.39	0.1557778351	1.4624842769
-56.385	0.1835009629	1.4991724111
-56.38	0.1792320802	1.4933194096
-56.375	0.1809688145	1.5030582574
-56.37	0.1919730358	1.5237452429
-56.365	0.2266428074	1.5661399177
-56.36	0.2430621706	1.5861035172
-56.355	0.2334043884	1.5659444894
-56.35	0.1908984558	1.4966411124
-56.345	0.1440105019	1.4095713193
-56.34	-0.0105914122	1.1463660122
-56.335	0.0410972893	1.1583095622
-56.33	0.1347485383	1.2457077941
-56.325	0.2556802377	1.4167974958
-56.32	0.2728752316	1.4716920236
-56.315	0.2858115428	1.5027300359
-56.31	0.2754382844	1.4982333734
-56.305	0.255248747	1.4800076091
-56.3	0.2376513538	1.4531172784
-56.295	0.2690439783	1.4675866635
-56.29	0.3147486334	1.4968999392
-56.285	0.3833591608	1.5703233909
-56.28	0.4151545577	1.5865888764
-56.275	0.3947588221	1.5312909284
-56.27	0.3820859727	1.4963075899
-56.265	0.3759006669	1.4776403953
-56.26	0.3618834678	1.4521006789
-56.255	0.3588907878	1.453708371
-56.25	0.378364972	1.4733037662
-56.245	0.3368325261	1.4280683605
-56.24	0.2897496383	1.3834238934
-56.235	0.1958260754	1.2632147449
-56.23	0.1854249122	1.2468950424
-56.225	0.2425947439	1.3162021316
-56.22	0.2453486749	1.3081998347
-56.215	0.2453486749	1.3081998347
-56.21	0.2453486749	1.3081998347
-56.205	0.2453486749	1.3081998347
-56.2	0.2453486749	1.3081998347
-56.195	0.2453486749	1.3081998347
-56.19	0.4047779573	1.4473643548
-56.185	0.3346990923	1.3553259749
-56.18	0.2877453393	1.2968511022
-56.175	0.2813709544	1.3002880432
-56.17	0.2607838765	1.2804564994
-56.165	0.2505001273	1.2621571725
-56.16	0.1955590764	1.1850824216
-56.155	0.1973694579	1.1803285031
-56.15	0.1984224386	1.1606053071
-56.145	0.1967272683	1.1287474425
-56.14	0.1925835267	1.1091499032
-56.135	0.0842922696	0.9341615859
-56.13	0.1116693474	0.9560087033
-56.125	0.1098864594	0.9613817634
-56.12	0.1149941747	0.9736375786
-56.115	0.1110073327	0.9703308766
-56.11	0.1056063694	0.9631175323
-56.105	0.1022415751	0.9696438575
-56.1	0.0974506663	0.9733046637
-56.095	0.0980774063	0.9836782258
-56.09	0.108979342	1.0053813142
-56.085	0.1245176691	1.0271418767
-56.08	0.1497127401	1.045094107
-56.075	0.1712984217	1.0546907629
-56.07	0.1770513622	1.0421269508
-56.065	0.1904063145	1.0359445805
-56.06	0.215289074	1.0422246091
-56.055	0.2485504381	1.0568642111
-56.05	0.2949110994	1.0888982724
-56.045	0.3478261304	1.1280359324
-56.04	0.2980596904	1.0385856932
-56.035	0.2942213029	1.0440217153
-56.03	0.3044748981	1.08320712
-56.025	0.3044748981	1.08320712
-56.02	0.3044748981	1.08320712
-56.015	0.3044748981	1.08320712
-56.01	0.2286874645	1.0794581693
-56.005	0.1854156738	1.0506551955
-56	0.1816305654	1.0727546405
-55.995	0.2520645757	1.2008680818
-55.99	0.213182416	1.1801428802
-55.985	0.1955626909	1.1935576562
-55.98	0.2123187208	1.273870712
-55.975	0.2405168628	1.3522705079
-55.97	0.099207915	1.19764297
-55.965	0.1046637756	1.2477427207
-55.96	-0.0729452178	1.037308124
-55.955	-0.0847316971	1.039982213
-55.95	-0.0456162377	1.1004306456
-55.945	-0.0987742329	1.0407230298
-55.94	-0.22283347	0.877013625
-55.935	-0.1598054924	0.9424504395
-55.93	-0.6495242938	0.2582690785
-55.925	-0.6495242938	0.2582690785
-55.92	-0.6495242938	0.2582690785
-55.915	-0.6495242938	0.2582690785
-55.91	-0.6495242938	0.2582690785
-55.905	-0.6495242938	0.2582690785
-55.9	-0.6495242938	0.2582690785
-55.895	-0.6495242938	0.2582690785
-55.89	-0.6495242938	0.2582690785
-55.885	-0.6495242938	0.2582690785
-55.88	-0.6495242938	0.2582690785
-55.875	-0.6495242938	0.2582690785
-55.87	-0.6495242938	0.2582690785
-55.865	-0.6495242938	0.2582690785
-55.86	-1.732340368	-1.6980159616
-55.855	-1.732340368	-1.6980159616
-55.85	-1.6666630131	-1.6689720718
-55.845	-1.6666630131	-1.6689720718
-55.84	-1.5366413591	-1.5492777741
-55.835	-1.5366413591	-1.5492777741
-55.83	-0.860624553	-0.7090063381
-55.825	-0.860624553	-0.7090063381
-55.82	-0.5886086831	-0.3927820688
-55.815	-0.4550931703	-0.2351369959
-55.81	-0.3385053415	-0.0943487755
-55.805	-0.2631973138	-0.0035574328
-55.8	-0.3349037055	-0.097967965
-55.795	-0.2697448244	0.0119147933
-55.79	-0.2272987605	0.0831049833
-55.785	-0.234800521	0.0867903468
-55.78	-0.094143207	0.2920819854
-55.775	-0.0272957488	0.392380612
-55.77	0.0138699462	0.4549291059
-55.765	0.0212692971	0.4864055362
-55.76	-0.061002808	0.4059567515
-55.755	0.0023717673	0.5099528835
-55.75	0.0023717673	0.5099528835
-55.745	0.02265491	0.577387721
-55.74	-0.0151496201	0.5549024244
-55.735	0.0463942416	0.6617681421
-55.73	0.0596808713	0.6989754526
-55.725	0.058886296	0.7227871813
-55.72	-0.1018803006	0.5400580002
-55.715	-0.1018803006	0.5400580002
-55.71	-0.1284703888	0.5438613835
-55.705	-0.1284703888	0.5438613835
-55.7	-0.0347370171	0.7012136151
-55.695	0.0216135443	0.7892122993
-55.69	0.0216135443	0.7892122993
-55.685	0.0592600298	0.8608705449
-55.68	0.0467419467	0.8568498507
-55.675	-0.0134793096	0.7922064143
-55.67	-0.096487046	0.6935162337
-55.665	-0.036862893	0.7742946719
-55.66	-0.0874686646	0.7083184789
-55.655	-0.1823416378	0.5897081164
-55.65	-0.2078806557	0.5595565699
-55.645	-0.1733307096	0.6065696182
-55.64	-0.1733307096	0.6065696182
-55.635	-0.2610452057	0.485465469
-55.63	-0.2610452057	0.485465469
-55.625	-0.0954639533	0.7050256308
-55.62	-0.0302313355	0.7949790669
-55.615	-0.0678777954	0.7522665214
-55.61	-0.0815669409	0.7458678615
-55.605	-0.018888284	0.8415295095
-55.6	-0.001457756	0.8783923741
-55.595	-0.0011576335	0.893516349
-55.59	-0.0048926388	0.908830247
-55.585	0.0244811515	0.963475441
-55.58	0.0306613332	0.9894354556
-55.575	-0.0471661902	0.8996540727
-55.57	-0.1866230432	0.7148436313
-55.565	-0.221303426	0.6631942836
-55.56	-0.1743764715	0.718425695
-55.555	-0.1879168474	0.6949915773
-55.55	-0.2486877902	0.614502529
-55.545	-0.122331397	0.7770173204
-55.54	-0.0670417659	0.8435371643
-55.535	-0.077909268	0.8209259296
-55.53	-0.1552172478	0.7127375664
-55.525	-0.152348434	0.7131596655
-55.52	-0.1181441206	0.7585884394
-55.515	-0.1149121795	0.7658338194
-55.51	-0.0937547269	0.7983764682
-55.505	-0.0927303261	0.8045814336
-55.5	-0.0675918862	0.8447123359
-55.495	-0.0683043808	0.8514005489
-55.49	-0.0747882854	0.8583648794
-55.485	-0.0986952459	0.8439387542
-55.48	-0.0729036383	0.8949944631
-55.475	-0.1085232439	0.872160423
-55.47	-0.1161881295	0.874496024
-55.465	-0.104784652	0.8866305249
-55.46	-0.1718993704	0.7898202168
-55.455	-0.2313485113	0.7045220069
-55.45	-0.1916595341	0.7517417194
-55.445	-0.150574697	0.7944069858
-55.44	-0.1563038948	0.7758250883
-55.435	-0.1329314809	0.7989558986
-55.43	-0.1077875262	0.8292104678
-55.425	-0.1430780824	0.7821349473
-55.42	-0.1488707193	0.7725752885
-55.415	-0.0819675335	0.8606921092
-55.41	-0.1503408442	0.7720790538
-55.405	-0.1686667507	0.7493420111
-55.4	-0.1883376685	0.7311619555
-55.395	-0.2059793428	0.7178115202
-55.39	-0.1788373389	0.7508786915
-55.385	-0.1630107204	0.7707402619
-55.38	-0.2568526801	0.6480849769
-55.375	-0.2846226289	0.6093312349
-55.37	-0.2211544524	0.6945533327
-55.365	-0.3717203037	0.4914131578
-55.36	-0.3428802178	0.5215081137
-55.355	-0.3924628771	0.4447383678
-55.35	-0.2651845869	0.5984510318
-55.345	-0.1932205554	0.6815418358
-55.34	-0.2240593461	0.6311121283
-55.335	-0.1609837376	0.7135181201
-55.33	-0.0984331951	0.7964586073
-55.325	-0.0740370745	0.823626175
-55.32	-0.1158852207	0.7673346719
-55.315	-0.1426441669	0.740618547
-55.31	-0.1333457224	0.762103401
-55.305	-0.1079992905	0.7940000378
-55.3	-0.204115244	0.6694368565
-55.295	-0.204115244	0.6694368565
-55.29	-0.2568538585	0.6105637992
-55.285	-0.1615353333	0.7410997809
-55.28	-0.1825023801	0.7124789689
-55.275	-0.2697756113	0.5893992278
-55.27	-0.2583274376	0.5932470823
-55.265	-0.2583274376	0.5932470823
-55.26	-0.2563178379	0.5722172739
-55.255	-0.3407644762	0.448476805
-55.25	-0.3554299938	0.4262513527
-55.245	-0.1984626538	0.6325699668
-55.24	-0.1047282529	0.7561353413
-55.235	-0.1358678198	0.710537619
-55.23	-0.1036042986	0.7616738038
-55.225	-0.1036042986	0.7616738038
-55.22	-0.1218461606	0.7383130817
-55.215	-0.1026996264	0.7568532839
-55.21	-0.0440764186	0.8207742981
-55.205	0.0136151953	0.873462745
-55.2	-0.0185140182	0.813137711
-55.195	0.0378788798	0.87003594
-55.19	0.0440272638	0.8605420582
-55.185	-0.0554736634	0.7134299944
-55.18	-0.2641712485	0.4199754399
-55.175	-0.0869883188	0.6416747219
-55.17	-0.2710626552	0.387651939
-55.165	-0.1678649791	0.516203452
-55.16	-0.1678649791	0.516203452
-55.155	-0.127376697	0.55287092
-55.15	0.0108693428	0.7373671771
-55.145	0.0381275673	0.7740214779
-55.14	-0.1454102555	0.5323695699
-55.135	-0.0801918379	0.6215905069
-55.13	-0.0467438986	0.6703285828
-55.125	-0.0317334966	0.6966032935
-55.12	-0.077407798	0.6410861626
-55.115	-0.077407798	0.6410861626
-55.11	0.0081355541	0.7651493466
-55.105	0.0081355541	0.7651493466
-55.1	0.0033500854	0.7640716259
-55.095	0.0051782189	0.7585251955
-55.09	-0.0173639231	0.7219791953
-55.085	-0.0067032326	0.7320071329
-55.08	0.0106603445	0.7485897731
-55.075	0.0387624735	0.7821139229
-55.07	0.0353593009	0.7755226276
-55.065	0.0130656976	0.7407453036
-55.06	0.0380924668	0.7732879303
-55.055	0.0561142664	0.808459763
-55.05	0.0563915144	0.8140465377
-55.045	0.0841337341	0.8536915381
-55.04	0.0923251307	0.8641077042
-55.035	0.1431214502	0.9349839681
-55.03	0.0806412933	0.8501226346
-55.025	0.0897269562	0.8619306849
-55.02	0.0930072718	0.867308058
-55.015	0.0539642945	0.8199500894
-55.01	0.1189698077	0.8982398183
-55.005	0.1348642672	0.9100884168
-55	0.0864367581	0.8347959475
-54.995	0.0973082522	0.844650885
